ID,SensorType,Temperature,Status
1105,Thermo-Optical,575.55,Outlier
1105,Thermo-Acoustic,50.00,Outlier
1106,Thermocouple,25.57,Outlier
1106,RTD,-27.00,Outlier
1106,Thermo-Optical,525.78,Outlier
1106,Thermo-Acoustic,125.00,Outlier
1107,Thermocouple,25.51,Outlier
1107,RTD,33.00,Outlier
1107,Thermo-Optical,578.10,Outlier
1107,Thermo-Acoustic,150.00,Outlier
1108,Thermocouple,25.59,Outlier
1108,RTD,-21.00,Outlier
1108,Thermo-Optical,562.25,Outlier
1108,Thermo-Acoustic,100.00,Outlier
1109,Thermocouple,25.57,Outlier
1109,RTD,-24.00,Outlier
1109,Thermo-Optical,532.39,Outlier
1109,Thermo-Acoustic,50.00,Outlier
1110,Thermocouple,25.71,Outlier
1110,RTD,28.00,Outlier
1110,Thermo-Optical,420.79,Outlier
1110,Thermo-Acoustic,150.00,Outlier
1111,Thermocouple,25.57,Outlier
1111,RTD,26.00,Outlier
1111,Thermo-Optical,455.66,Outlier
1111,Thermo-Acoustic,200.00,Outlier
1112,Thermocouple,25.50,Outlier
1112,RTD,33.00,Outlier
1112,Thermo-Optical,383.16,Outlier
1112,Thermo-Acoustic,25.00,Outlier
1113,Thermocouple,25.63,Outlier
1113,RTD,40.00,Outlier
1113,Thermo-Optical,483.98,Outlier
1113,Thermo-Acoustic,225.00,Outlier
1114,Thermocouple,25.67,Outlier
1114,RTD,23.00,Outlier
1114,Thermo-Optical,570.34,Outlier
1114,Thermo-Acoustic,225.00,Outlier
1115,Thermocouple,25.50,Outlier
1115,RTD,35.00,Outlier
1115,Thermo-Optical,383.16,Outlier
1115,Thermo-Acoustic,50.00,Outlier
1116,Thermocouple,25.59,Outlier
1116,RTD,-3.00,Outlier
1116,Thermo-Optical,575.55,Outlier
1116,Thermo-Acoustic,175.00,Outlier
1117,Thermocouple,25.65,Outlier
1117,RTD,-15.00,Outlier
1117,Thermo-Optical,488.24,Outlier
1117,Thermo-Acoustic,150.00,Outlier
1118,Thermocouple,25.62,Outlier
1118,RTD,-7.00,Outlier
1118,Thermo-Optical,515.36,Outlier
1118,Thermo-Acoustic,200.00,Outlier
1119,Thermocouple,25.63,Outlier
1119,RTD,3.00,Outlier
1119,Thermo-Optical,483.98,Outlier
1119,Thermo-Acoustic,250.00,Outlier
1120,Thermocouple,25.53,Outlier
1120,RTD,42.00,Outlier
1120,Thermo-Optical,578.10,Outlier
1120,Thermo-Acoustic,175.00,Outlier
1121,Thermocouple,25.67,Outlier
1121,RTD,-47.00,Outlier
1121,Thermo-Optical,511.74,Outlier
1121,Thermo-Acoustic,150.00,Outlier
1122,Thermocouple,25.56,Outlier
1122,RTD,-7.00,Outlier
1122,Thermo-Optical,583.11,Outlier
1122,Thermo-Acoustic,175.00,Outlier
1123,Thermocouple,25.67,Outlier
1123,RTD,-6.00,Outlier
1123,Thermo-Optical,553.79,Outlier
1123,Thermo-Acoustic,250.00,Outlier
1124,Thermocouple,25.60,Outlier
1124,RTD,15.00,Outlier
1124,Thermo-Optical,508.05,Outlier
1124,Thermo-Acoustic,200.00,Outlier
1125,Thermocouple,25.70,Outlier
1125,RTD,-15.00,Outlier
1125,Thermo-Optical,504.27,Outlier
1125,Thermo-Acoustic,150.00,Outlier
1126,Thermocouple,25.66,Outlier
1126,RTD,29.00,Outlier
1126,Thermo-Optical,439.26,Outlier
1126,Thermo-Acoustic,150.00,Outlier
1127,Thermocouple,25.62,Outlier
1127,RTD,21.00,Outlier
1127,Thermo-Optical,374.14,Outlier
1127,Thermo-Acoustic,25.00,Outlier
1128,Thermocouple,25.60,Outlier
1128,RTD,-7.00,Outlier
1128,Thermo-Optical,562.25,Outlier
1128,Thermo-Acoustic,75.00,Outlier
1129,Thermocouple,25.61,Outlier
1129,RTD,26.00,Outlier
1129,Thermo-Optical,483.98,Outlier
1129,Thermo-Acoustic,175.00,Valid
1130,Thermocouple,25.62,Outlier
1130,RTD,-10.00,Outlier
1130,Thermo-Optical,504.27,Outlier
1130,Thermo-Acoustic,250.00,Outlier
1131,Thermocouple,25.66,Outlier
1131,RTD,45.00,Outlier
1131,Thermo-Optical,511.74,Outlier
1131,Thermo-Acoustic,200.00,Valid
1132,Thermocouple,25.54,Outlier
1132,RTD,-20.00,Outlier
1132,Thermo-Optical,541.88,Outlier
1132,Thermo-Acoustic,125.00,Outlier
1133,Thermocouple,25.70,Outlier
1133,RTD,8.00,Outlier
1133,Thermo-Optical,496.45,Outlier
1133,Thermo-Acoustic,250.00,Outlier
1134,Thermocouple,25.68,Outlier
1134,RTD,-26.00,Outlier
1134,Thermo-Optical,492.40,Outlier
1134,Thermo-Acoustic,25.00,Outlier
1135,Thermocouple,25.54,Outlier
1135,RTD,36.00,Outlier
1135,Thermo-Optical,500.41,Outlier
1135,Thermo-Acoustic,50.00,Outlier
1136,Thermocouple,25.56,Outlier
1136,RTD,-26.00,Outlier
1136,Thermo-Optical,580.62,Outlier
1136,Thermo-Acoustic,250.00,Outlier
1137,Thermocouple,25.68,Outlier
1137,RTD,-7.00,Outlier
1137,Thermo-Optical,391.59,Outlier
1137,Thermo-Acoustic,150.00,Outlier
1138,Thermocouple,25.61,Outlier
1138,RTD,-20.00,Outlier
1138,Thermo-Optical,420.79,Outlier
1138,Thermo-Acoustic,25.00,Outlier
1139,Thermocouple,25.69,Outlier
1139,RTD,-2.00,Outlier
1139,Thermo-Optical,550.88,Outlier
1139,Thermo-Acoustic,225.00,Outlier
1140,Thermocouple,25.52,Outlier
1140,RTD,23.00,Outlier
1140,Thermo-Optical,532.39,Outlier
1140,Thermo-Acoustic,125.00,Outlier
1141,Thermocouple,25.52,Outlier
1141,RTD,-10.00,Outlier
1141,Thermo-Optical,575.55,Outlier
1141,Thermo-Acoustic,50.00,Outlier
1142,Thermocouple,25.73,Outlier
1142,RTD,-18.00,Outlier
1142,Thermo-Optical,391.59,Outlier
1142,Thermo-Acoustic,100.00,Outlier
1143,Thermocouple,25.56,Outlier
1143,RTD,4.00,Outlier
1143,Thermo-Optical,479.60,Outlier
1143,Thermo-Acoustic,175.00,Valid
1144,Thermocouple,25.70,Outlier
1144,RTD,24.00,Outlier
1144,Thermo-Optical,556.65,Outlier
1144,Thermo-Acoustic,100.00,Outlier
1145,Thermocouple,25.62,Outlier
1145,RTD,-40.00,Outlier
1145,Thermo-Optical,559.47,Outlier
1145,Thermo-Acoustic,225.00,Outlier
1146,Thermocouple,25.50,Outlier
1146,RTD,-23.00,Outlier
1146,Thermo-Optical,504.27,Outlier
1146,Thermo-Acoustic,50.00,Outlier
1147,Thermocouple,25.67,Outlier
1147,RTD,-9.00,Outlier
1147,Thermo-Optical,406.98,Outlier
1147,Thermo-Acoustic,150.00,Outlier
1148,Thermocouple,25.62,Outlier
1148,RTD,23.00,Outlier
1148,Thermo-Optical,500.41,Outlier
1148,Thermo-Acoustic,75.00,Outlier
1149,Thermocouple,25.52,Outlier
1149,RTD,3.00,Outlier
1149,Thermo-Optical,508.05,Outlier
1149,Thermo-Acoustic,250.00,Outlier
1150,Thermocouple,25.52,Outlier
1150,RTD,-38.00,Outlier
1150,Thermo-Optical,547.93,Outlier
1150,Thermo-Acoustic,125.00,Outlier
1151,Thermocouple,25.60,Outlier
1151,RTD,-48.00,Outlier
1151,Thermo-Optical,580.62,Outlier
1151,Thermo-Acoustic,125.00,Outlier
1152,Thermocouple,25.51,Outlier
1152,RTD,36.00,Outlier
1152,Thermo-Optical,572.96,Outlier
1152,Thermo-Acoustic,75.00,Outlier
1153,Thermocouple,25.62,Outlier
1153,RTD,-35.00,Outlier
1153,Thermo-Optical,399.51,Outlier
1153,Thermo-Acoustic,25.00,Outlier
1154,Thermocouple,25.52,Outlier
1154,RTD,18.00,Outlier
1154,Thermo-Optical,518.90,Outlier
1154,Thermo-Acoustic,175.00,Outlier
1155,Thermocouple,25.68,Outlier
1155,RTD,37.00,Outlier
1155,Thermo-Optical,383.16,Outlier
1155,Thermo-Acoustic,25.00,Outlier
1156,Thermocouple,25.71,Outlier
1156,RTD,-15.00,Outlier
1156,Thermo-Optical,427.22,Outlier
1156,Thermo-Acoustic,225.00,Outlier
1157,Thermocouple,25.57,Outlier
1157,RTD,-46.00,Outlier
1157,Thermo-Optical,427.22,Outlier
1157,Thermo-Acoustic,200.00,Outlier
1158,Thermocouple,25.67,Outlier
1158,RTD,-22.00,Outlier
1158,Thermo-Optical,518.90,Outlier
1158,Thermo-Acoustic,125.00,Outlier
1159,Thermocouple,25.53,Outlier
1159,RTD,-22.00,Outlier
1159,Thermo-Optical,465.68,Outlier
1159,Thermo-Acoustic,75.00,Outlier
1160,Thermocouple,25.54,Outlier
1160,RTD,-10.00,Outlier
1160,Thermo-Optical,583.11,Outlier
1160,Thermo-Acoustic,25.00,Outlier
1161,Thermocouple,25.61,Outlier
1161,RTD,-15.00,Outlier
1161,Thermo-Optical,391.59,Outlier
1161,Thermo-Acoustic,125.00,Outlier
1162,Thermocouple,25.65,Outlier
1162,RTD,22.00,Outlier
1162,Thermo-Optical,518.90,Outlier
1162,Thermo-Acoustic,125.00,Outlier
1163,Thermocouple,25.61,Outlier
1163,RTD,20.00,Outlier
1163,Thermo-Optical,556.65,Outlier
1163,Thermo-Acoustic,125.00,Outlier
1164,Thermocouple,25.67,Outlier
1164,RTD,33.00,Outlier
1164,Thermo-Optical,511.74,Outlier
1164,Thermo-Acoustic,150.00,Outlier
1165,Thermocouple,25.59,Outlier
1165,RTD,24.00,Outlier
1165,Thermo-Optical,529.12,Outlier
1165,Thermo-Acoustic,175.00,Outlier
1166,Thermocouple,25.63,Outlier
1166,RTD,9.00,Outlier
1166,Thermo-Optical,550.88,Outlier
1166,Thermo-Acoustic,25.00,Outlier
1167,Thermocouple,25.59,Outlier
1167,RTD,48.00,Outlier
1167,Thermo-Optical,570.34,Outlier
1167,Thermo-Acoustic,75.00,Outlier
1168,Thermocouple,25.50,Outlier
1168,RTD,18.00,Outlier
1168,Thermo-Optical,580.62,Outlier
1168,Thermo-Acoustic,225.00,Outlier
1169,Thermocouple,25.53,Outlier
1169,RTD,-33.00,Outlier
1169,Thermo-Optical,427.22,Outlier
1169,Thermo-Acoustic,100.00,Outlier
1170,Thermocouple,25.63,Outlier
1170,RTD,-33.00,Outlier
1170,Thermo-Optical,553.79,Outlier
1170,Thermo-Acoustic,125.00,Outlier
1171,Thermocouple,25.71,Outlier
1171,RTD,-45.00,Outlier
1171,Thermo-Optical,500.41,Outlier
1171,Thermo-Acoustic,250.00,Outlier
1172,Thermocouple,25.56,Outlier
1172,RTD,-25.00,Outlier
1172,Thermo-Optical,508.05,Outlier
1172,Thermo-Acoustic,25.00,Outlier
1173,Thermocouple,25.57,Outlier
1173,RTD,-6.00,Outlier
1173,Thermo-Optical,570.34,Outlier
1173,Thermo-Acoustic,200.00,Valid
1174,Thermocouple,25.66,Outlier
1174,RTD,-7.00,Outlier
1174,Thermo-Optical,496.45,Outlier
1174,Thermo-Acoustic,125.00,Outlier
1175,Thermocouple,25.62,Outlier
1175,RTD,-1.00,Outlier
1175,Thermo-Optical,374.14,Outlier
1175,Thermo-Acoustic,75.00,Outlier
1176,Thermocouple,25.64,Outlier
1176,RTD,8.00,Outlier
1176,Thermo-Optical,562.25,Outlier
1176,Thermo-Acoustic,75.00,Outlier
1177,Thermocouple,25.71,Outlier
1177,RTD,29.00,Outlier
1177,Thermo-Optical,511.74,Outlier
1177,Thermo-Acoustic,50.00,Outlier
1178,Thermocouple,25.59,Outlier
1178,RTD,47.00,Outlier
1178,Thermo-Optical,544.93,Outlier
1178,Thermo-Acoustic,100.00,Outlier
1179,Thermocouple,25.51,Outlier
1179,RTD,32.00,Outlier
1179,Thermo-Optical,455.66,Outlier
1179,Thermo-Acoustic,25.00,Outlier
1180,Thermocouple,25.57,Outlier
1180,RTD,38.00,Outlier
1180,Thermo-Optical,433.37,Outlier
1180,Thermo-Acoustic,200.00,Outlier
1181,Thermocouple,25.51,Outlier
1181,RTD,45.00,Outlier
1181,Thermo-Optical,488.24,Outlier
1181,Thermo-Acoustic,225.00,Outlier
1182,Thermocouple,25.55,Outlier
1182,RTD,16.00,Outlier
1182,Thermo-Optical,399.51,Outlier
1182,Thermo-Acoustic,100.00,Outlier
1183,Thermocouple,25.65,Outlier
1183,RTD,35.00,Outlier
1183,Thermo-Optical,556.65,Outlier
1183,Thermo-Acoustic,75.00,Outlier
1184,Thermocouple,25.64,Outlier
1184,RTD,-5.00,Outlier
1184,Thermo-Optical,553.79,Outlier
1184,Thermo-Acoustic,125.00,Outlier
1185,Thermocouple,25.61,Outlier
1185,RTD,21.00,Outlier
1185,Thermo-Optical,420.79,Outlier
1185,Thermo-Acoustic,25.00,Outlier
1186,Thermocouple,25.61,Outlier
1186,RTD,-24.00,Outlier
1186,Thermo-Optical,583.11,Outlier
1186,Thermo-Acoustic,150.00,Outlier
1187,Thermocouple,25.56,Outlier
1187,RTD,9.00,Outlier
1187,Thermo-Optical,515.36,Outlier
1187,Thermo-Acoustic,25.00,Outlier
1188,Thermocouple,25.66,Outlier
1188,RTD,-24.00,Outlier
1188,Thermo-Optical,553.79,Outlier
1188,Thermo-Acoustic,25.00,Outlier
1189,Thermocouple,25.56,Outlier
1189,RTD,36.00,Outlier
1189,Thermo-Optical,470.46,Outlier
1189,Thermo-Acoustic,75.00,Outlier
1190,Thermocouple,25.64,Outlier
1190,RTD,-13.00,Outlier
1190,Thermo-Optical,556.65,Outlier
1190,Thermo-Acoustic,100.00,Outlier
1191,Thermocouple,25.53,Outlier
1191,RTD,35.00,Outlier
1191,Thermo-Optical,427.22,Outlier
1191,Thermo-Acoustic,225.00,Outlier
1192,Thermocouple,25.56,Outlier
1192,RTD,9.00,Outlier
1192,Thermo-Optical,492.40,Outlier
1192,Thermo-Acoustic,150.00,Outlier
1193,Thermocouple,25.60,Outlier
1193,RTD,-32.00,Outlier
1193,Thermo-Optical,515.36,Outlier
1193,Thermo-Acoustic,250.00,Outlier
1194,Thermocouple,25.68,Outlier
1194,RTD,24.00,Outlier
1194,Thermo-Optical,583.11,Outlier
1194,Thermo-Acoustic,75.00,Outlier
1195,Thermocouple,25.50,Outlier
1195,RTD,-21.00,Outlier
1195,Thermo-Optical,511.74,Outlier
1195,Thermo-Acoustic,175.00,Valid
1196,Thermocouple,25.54,Outlier
1196,RTD,-13.00,Outlier
1196,Thermo-Optical,399.51,Outlier
1196,Thermo-Acoustic,25.00,Outlier
1197,Thermocouple,25.59,Outlier
1197,RTD,-10.00,Outlier
1197,Thermo-Optical,399.51,Outlier
1197,Thermo-Acoustic,175.00,Outlier
1198,Thermocouple,25.53,Outlier
1198,RTD,34.00,Outlier
1198,Thermo-Optical,475.09,Outlier
1198,Thermo-Acoustic,200.00,Outlier
1199,Thermocouple,25.62,Outlier
1199,RTD,-23.00,Outlier
1199,Thermo-Optical,455.66,Outlier
1199,Thermo-Acoustic,250.00,Outlier
